,stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
7147,MY7,2018-04-16 00:00:00,9.8,22.9,,,,
7148,HV1,2018-04-16 00:00:00,4.1,13.6,10.2,,,
7149,GN3,2018-04-16 00:00:00,8.1,18.4,7.8,,,
7150,GR9,2018-04-16 00:00:00,6.4,20.3,11.7,,,
7151,LW2,2018-04-16 00:00:00,,,,,,
7152,GN0,2018-04-16 00:00:00,6.8,17.3,11.8,,,
7153,KF1,2018-04-16 00:00:00,8.1,13.7,,,,
7154,CD9,2018-04-16 00:00:00,7.2,15.6,43.0,,,
7155,CT3,2018-04-16 00:00:00,,19.8,9.1,,,
7156,CT2,2018-04-16 00:00:00,13.0,,,,,
7157,BX9,2018-04-16 00:00:00,7.2,,,,,
7158,BX1,2018-04-16 00:00:00,,,6.5,,,
7159,TH4,2018-04-16 00:00:00,,,,,,
7160,ST5,2018-04-16 00:00:00,11.0,29.0,,,,
7161,RB7,2018-04-16 00:00:00,10.0,27.4,11.9,,,
7162,TD5,2018-04-16 00:00:00,8.8,,,,,
7163,CD1,2018-04-16 01:00:00,8.5,19.4,6.6,,,
7164,BL0,2018-04-16 01:00:00,,,,,,
7165,GR4,2018-04-16 01:00:00,5.9,22.2,10.2,,,
7166,MY7,2018-04-16 01:00:00,8.3,22.9,,,,
7167,HV1,2018-04-16 01:00:00,11.0,21.6,9.0,,,
7168,GN3,2018-04-16 01:00:00,9.2,21.4,6.3,,,
7169,GR9,2018-04-16 01:00:00,7.2,21.3,9.3,,,
7170,LW2,2018-04-16 01:00:00,,,,,,
7171,GN0,2018-04-16 01:00:00,8.9,17.7,12.0,,,
7172,KF1,2018-04-16 01:00:00,8.5,14.2,,,,
7173,CD9,2018-04-16 01:00:00,,,38.5,,,
7174,CT3,2018-04-16 01:00:00,9.0,15.2,7.5,,,
7175,CT2,2018-04-16 01:00:00,12.0,,,,,
7176,BX9,2018-04-16 01:00:00,7.4,,,,,
7177,BX1,2018-04-16 01:00:00,,,6.5,,,
7178,TH4,2018-04-16 01:00:00,,,,,,
7179,ST5,2018-04-16 01:00:00,12.0,30.0,,,,
7180,RB7,2018-04-16 01:00:00,13.0,27.2,10.6,,,
7181,TD5,2018-04-16 01:00:00,7.2,,,,,
7182,CD1,2018-04-16 02:00:00,8.4,18.8,4.7,,,
7183,BL0,2018-04-16 02:00:00,,,,,,
7184,GR4,2018-04-16 02:00:00,7.2,19.4,8.1,,,
7185,MY7,2018-04-16 02:00:00,10.8,23.8,,,,
7186,HV1,2018-04-16 02:00:00,11.1,25.3,10.0,,,
7187,GN3,2018-04-16 02:00:00,7.1,19.3,6.3,,,
7188,GR9,2018-04-16 02:00:00,6.0,22.1,9.0,,,
7189,LW2,2018-04-16 02:00:00,,,,,,
7190,GN0,2018-04-16 02:00:00,16.4,16.7,11.6,,,
7191,KF1,2018-04-16 02:00:00,9.2,16.3,,,,
7192,CD9,2018-04-16 02:00:00,9.4,17.7,37.0,,,
7193,CT3,2018-04-16 02:00:00,6.0,17.8,8.0,,,
7194,CT2,2018-04-16 02:00:00,10.0,,,,,
7195,BX9,2018-04-16 02:00:00,7.2,,,,,
7196,BX1,2018-04-16 02:00:00,,,6.7,,,
7197,TH4,2018-04-16 02:00:00,,,,,,
7198,ST5,2018-04-16 02:00:00,,22.0,,,,
7199,RB7,2018-04-16 02:00:00,13.0,26.4,10.3,,,
7200,TD5,2018-04-16 02:00:00,5.1,,,,,
7201,CD1,2018-04-16 03:00:00,9.1,17.0,9.5,,,
7202,BL0,2018-04-16 03:00:00,5.6,19.2,12.8,,,
7203,GR4,2018-04-16 03:00:00,5.9,18.3,7.7,,,
7204,MY7,2018-04-16 03:00:00,8.2,21.1,,,,
7205,HV1,2018-04-16 03:00:00,12.4,31.1,15.6,,,
7206,GN3,2018-04-16 03:00:00,6.9,18.4,7.9,,,
7207,GR9,2018-04-16 03:00:00,6.8,21.3,13.8,,,
7208,LW2,2018-04-16 03:00:00,11.8,16.3,10.9,,,
7209,GN0,2018-04-16 03:00:00,5.6,17.0,11.5,,,
7210,KF1,2018-04-16 03:00:00,8.7,15.3,,,,
7211,CD9,2018-04-16 03:00:00,,,45.9,,,
7212,CT3,2018-04-16 03:00:00,-3.0,16.0,7.7,,,
7213,CT2,2018-04-16 03:00:00,12.0,,,,,
7214,BX9,2018-04-16 03:00:00,8.4,,,,,
7215,BX1,2018-04-16 03:00:00,,,8.4,,,
7216,TH4,2018-04-16 03:00:00,,,,,,
7217,ST5,2018-04-16 03:00:00,10.0,21.0,,,,
7218,RB7,2018-04-16 03:00:00,12.0,21.6,9.5,,,
7219,TD5,2018-04-16 03:00:00,4.6,,,,,
7220,CD1,2018-04-16 04:00:00,6.3,16.6,17.1,,,
7221,BL0,2018-04-16 04:00:00,,,,,,
7222,GR4,2018-04-16 04:00:00,8.1,14.4,11.6,,,
7223,MY7,2018-04-16 04:00:00,6.5,26.2,,,,
7224,HV1,2018-04-16 04:00:00,14.3,27.4,30.1,,,
7225,GN3,2018-04-16 04:00:00,8.5,19.8,13.2,,,
7226,GR9,2018-04-16 04:00:00,6.0,24.0,33.2,,,
7227,LW2,2018-04-16 04:00:00,9.5,13.4,12.7,,,
7228,GN0,2018-04-16 04:00:00,10.3,16.2,17.2,,,
7229,KF1,2018-04-16 04:00:00,8.0,15.1,,,,
7230,CD9,2018-04-16 04:00:00,7.7,17.8,67.9,,,
7231,CT3,2018-04-16 04:00:00,3.0,18.8,13.0,,,
7232,CT2,2018-04-16 04:00:00,9.0,,,,,
7233,BX9,2018-04-16 04:00:00,8.7,,,,,
7234,BX1,2018-04-16 04:00:00,,,12.6,,,
7235,TH4,2018-04-16 04:00:00,,,,,,
7236,ST5,2018-04-16 04:00:00,10.0,22.0,,,,
7237,RB7,2018-04-16 04:00:00,12.0,16.8,13.6,,,
7238,TD5,2018-04-16 04:00:00,5.0,,,,,
7239,CD1,2018-04-16 05:00:00,7.9,21.3,34.1,,,
7240,BL0,2018-04-16 05:00:00,4.4,17.0,25.1,,,
7241,GR4,2018-04-16 05:00:00,7.6,16.8,20.2,,,
7242,MY7,2018-04-16 05:00:00,9.9,30.1,,,,
7243,HV1,2018-04-16 05:00:00,10.6,28.8,46.8,,,
7244,GN3,2018-04-16 05:00:00,8.6,19.4,22.7,,,
7245,GR9,2018-04-16 05:00:00,6.8,26.6,58.9,,,
7246,LW2,2018-04-16 05:00:00,6.5,17.1,19.8,,,
7247,GN0,2018-04-16 05:00:00,8.7,18.3,28.5,,,
7248,KF1,2018-04-16 05:00:00,,,,,,
7249,CD9,2018-04-16 05:00:00,,,103.4,,,
7250,CT3,2018-04-16 05:00:00,11.0,18.0,27.2,,,
7251,CT2,2018-04-16 05:00:00,11.0,,,,,
7252,BX9,2018-04-16 05:00:00,9.0,,,,,
7253,BX1,2018-04-16 05:00:00,,,33.1,,,
7254,TH4,2018-04-16 05:00:00,,,,,,
7255,ST5,2018-04-16 05:00:00,17.0,30.0,,,,
7256,RB7,2018-04-16 05:00:00,14.0,23.0,28.1,,,
7257,TD5,2018-04-16 05:00:00,6.0,,,,,
7258,CD1,2018-04-16 06:00:00,11.1,25.6,47.3,,,
7259,BL0,2018-04-16 06:00:00,2.7,18.8,32.1,,,
7260,GR4,2018-04-16 06:00:00,,20.7,24.4,,,
7261,MY7,2018-04-16 06:00:00,17.0,31.8,,,,
7262,HV1,2018-04-16 06:00:00,10.4,36.3,49.5,,,
7263,GN3,2018-04-16 06:00:00,6.5,19.7,25.8,,,
7264,GR9,2018-04-16 06:00:00,7.7,27.3,60.3,,,
7265,LW2,2018-04-16 06:00:00,5.2,18.7,26.9,,,
7266,GN0,2018-04-16 06:00:00,14.2,19.7,32.3,,,
7267,KF1,2018-04-16 06:00:00,,,,,,
7268,CD9,2018-04-16 06:00:00,12.5,27.5,117.6,,,
7269,CT3,2018-04-16 06:00:00,,21.8,,,,
7270,CT2,2018-04-16 06:00:00,13.0,,,,,
7271,BX9,2018-04-16 06:00:00,10.0,,,,,
7272,BX1,2018-04-16 06:00:00,,,41.4,,,
7273,TH4,2018-04-16 06:00:00,,,,,,
7274,ST5,2018-04-16 06:00:00,5.0,32.0,,,,
7275,RB7,2018-04-16 06:00:00,17.0,25.0,31.3,,,
7276,TD5,2018-04-16 06:00:00,5.9,,,,,
7277,CD1,2018-04-16 07:00:00,11.7,25.9,46.0,,,
7278,BL0,2018-04-16 07:00:00,,20.4,27.9,,,
7279,GR4,2018-04-16 07:00:00,,20.5,18.7,,,
7280,MY7,2018-04-16 07:00:00,19.0,37.7,,,,
7281,HV1,2018-04-16 07:00:00,9.9,32.2,38.7,,,
7282,GN3,2018-04-16 07:00:00,9.3,21.8,29.0,,,
7283,GR9,2018-04-16 07:00:00,8.6,23.6,36.3,,,
7284,LW2,2018-04-16 07:00:00,6.0,23.0,36.1,,,
7285,GN0,2018-04-16 07:00:00,12.1,18.6,28.0,,,
7286,KF1,2018-04-16 07:00:00,,,,,,
7287,CD9,2018-04-16 07:00:00,,,120.1,,,
7288,CT3,2018-04-16 07:00:00,,,,,,
7289,CT2,2018-04-16 07:00:00,14.0,,,,,
7290,BX9,2018-04-16 07:00:00,10.4,,,,,
7291,BX1,2018-04-16 07:00:00,,,20.0,,,
7292,TH4,2018-04-16 07:00:00,11.8,35.4,61.5,,,
7293,ST5,2018-04-16 07:00:00,8.0,26.0,,,,
7294,RB7,2018-04-16 07:00:00,14.0,22.0,32.9,,,
7295,TD5,2018-04-16 07:00:00,9.7,,,,,
7296,CD1,2018-04-16 08:00:00,9.9,20.2,34.5,,,
7297,BL0,2018-04-16 08:00:00,,17.4,28.9,,,
7298,GR4,2018-04-16 08:00:00,18.5,16.6,14.8,,,
7299,MY7,2018-04-16 08:00:00,15.5,28.3,,,,
7300,HV1,2018-04-16 08:00:00,14.0,31.8,29.6,,,
7301,GN3,2018-04-16 08:00:00,8.1,18.5,24.7,,,
7302,GR9,2018-04-16 08:00:00,4.1,16.6,20.0,,,
7303,LW2,2018-04-16 08:00:00,8.8,22.5,36.1,,,
7304,GN0,2018-04-16 08:00:00,13.1,16.4,21.7,,,
7305,KF1,2018-04-16 08:00:00,,,,,,
7306,CD9,2018-04-16 08:00:00,15.0,34.9,126.6,,,
7307,CT3,2018-04-16 08:00:00,,,,,,
7308,CT2,2018-04-16 08:00:00,10.0,,,,,
7309,BX9,2018-04-16 08:00:00,9.5,,,,,
7310,BX1,2018-04-16 08:00:00,,,18.7,,,
7311,TH4,2018-04-16 08:00:00,16.1,33.7,55.3,,,
7312,ST5,2018-04-16 08:00:00,7.0,28.0,,,,
7313,RB7,2018-04-16 08:00:00,13.0,18.4,24.9,,,
7314,TD5,2018-04-16 08:00:00,6.7,,,,,
7315,CD1,2018-04-16 09:00:00,10.8,20.3,32.5,,,
7316,BL0,2018-04-16 09:00:00,5.9,16.5,21.2,,,
7317,GR4,2018-04-16 09:00:00,10.0,13.9,14.6,,,
7318,MY7,2018-04-16 09:00:00,14.7,35.5,,,,
7319,HV1,2018-04-16 09:00:00,7.8,24.4,30.2,,,
7320,GN3,2018-04-16 09:00:00,5.4,14.1,22.4,,,
7321,GR9,2018-04-16 09:00:00,5.4,18.1,16.5,,,
7322,LW2,2018-04-16 09:00:00,9.7,20.4,36.6,,,
7323,GN0,2018-04-16 09:00:00,10.7,17.4,15.6,,,
7324,KF1,2018-04-16 09:00:00,,,,,,
7325,CD9,2018-04-16 09:00:00,,,130.3,,,
7326,CT3,2018-04-16 09:00:00,,,,,,
7327,CT2,2018-04-16 09:00:00,10.0,,,,,
7328,BX9,2018-04-16 09:00:00,8.4,,,,,
7329,BX1,2018-04-16 09:00:00,,,8.5,,,
7330,TH4,2018-04-16 09:00:00,9.2,31.0,45.8,,,
7331,ST5,2018-04-16 09:00:00,9.0,24.0,,,,
7332,RB7,2018-04-16 09:00:00,12.0,17.2,23.1,,,
7333,TD5,2018-04-16 09:00:00,8.5,,,,,
7334,CD1,2018-04-16 10:00:00,10.1,19.0,36.7,,,
7335,BL0,2018-04-16 10:00:00,,,,,,
7336,GR4,2018-04-16 10:00:00,9.0,12.8,10.6,,,
7337,MY7,2018-04-16 10:00:00,19.2,35.5,,,,
7338,HV1,2018-04-16 10:00:00,7.6,21.6,34.2,,,
7339,GN3,2018-04-16 10:00:00,8.2,15.6,22.7,,,
7340,GR9,2018-04-16 10:00:00,4.2,13.5,13.4,,,
7341,LW2,2018-04-16 10:00:00,12.0,19.7,34.7,,,
7342,GN0,2018-04-16 10:00:00,4.5,13.3,16.9,,,
7343,KF1,2018-04-16 10:00:00,,,,,,
7344,CD9,2018-04-16 10:00:00,10.5,26.4,128.5,,,
7345,CT3,2018-04-16 10:00:00,,,,,,
7346,CT2,2018-04-16 10:00:00,12.0,,,,,
7347,BX9,2018-04-16 10:00:00,6.3,,,,,
7348,BX1,2018-04-16 10:00:00,,,8.9,,,
7349,TH4,2018-04-16 10:00:00,10.7,32.1,53.6,,,
7350,ST5,2018-04-16 10:00:00,12.0,38.0,,,,
7351,RB7,2018-04-16 10:00:00,15.0,17.2,16.9,,,
7352,TD5,2018-04-16 10:00:00,11.7,,,,,
7353,CD1,2018-04-16 11:00:00,11.9,23.8,39.5,,,
7354,BL0,2018-04-16 11:00:00,3.7,17.3,27.2,,,
7355,GR4,2018-04-16 11:00:00,,17.0,11.5,,,
7356,MY7,2018-04-16 11:00:00,14.9,33.7,,,,
7357,HV1,2018-04-16 11:00:00,7.0,25.5,32.9,,,
7358,GN3,2018-04-16 11:00:00,6.6,14.7,15.8,,,
7359,GR9,2018-04-16 11:00:00,5.4,19.4,27.8,,,
7360,LW2,2018-04-16 11:00:00,9.3,18.3,28.7,,,
7361,GN0,2018-04-16 11:00:00,10.9,13.9,18.5,,,
7362,KF1,2018-04-16 11:00:00,,,,,,
7363,CD9,2018-04-16 11:00:00,,,130.3,,,
7364,CT3,2018-04-16 11:00:00,,,,,,
7365,CT2,2018-04-16 11:00:00,16.0,,,,,
7366,BX9,2018-04-16 11:00:00,8.6,,,,,
7367,BX1,2018-04-16 11:00:00,,,12.7,,,
7368,TH4,2018-04-16 11:00:00,8.4,29.6,59.3,,,
7369,ST5,2018-04-16 11:00:00,,58.0,,,,
7370,RB7,2018-04-16 11:00:00,15.0,17.6,18.8,,,
7371,TD5,2018-04-16 11:00:00,8.5,,,,,
7372,CD1,2018-04-16 12:00:00,10.7,18.5,35.9,,,
7373,BL0,2018-04-16 12:00:00,3.5,16.4,29.1,,,
7374,GR4,2018-04-16 12:00:00,,14.2,10.9,,,
7375,MY7,2018-04-16 12:00:00,17.7,34.5,,,,
7376,HV1,2018-04-16 12:00:00,11.3,30.9,34.9,,,
7377,GN3,2018-04-16 12:00:00,5.9,14.1,15.3,,,
7378,GR9,2018-04-16 12:00:00,5.6,18.3,29.1,,,
7379,LW2,2018-04-16 12:00:00,6.6,20.5,27.3,,,
7380,GN0,2018-04-16 12:00:00,4.1,17.3,17.9,,,
7381,KF1,2018-04-16 12:00:00,,,,,,
7382,CD9,2018-04-16 12:00:00,6.6,21.1,114.4,,,
7383,CT3,2018-04-16 12:00:00,,,,,,
7384,CT2,2018-04-16 12:00:00,15.0,,,,,
7385,BX9,2018-04-16 12:00:00,7.4,,,,,
7386,BX1,2018-04-16 12:00:00,,,13.5,,,
7387,TH4,2018-04-16 12:00:00,10.1,27.7,62.2,,,
7388,ST5,2018-04-16 12:00:00,10.0,39.0,,,,
7389,RB7,2018-04-16 12:00:00,13.0,19.8,16.0,,,
7390,TD5,2018-04-16 12:00:00,8.6,,,,,
7391,CD1,2018-04-16 13:00:00,8.5,14.9,33.6,,,
7392,BL0,2018-04-16 13:00:00,6.1,14.3,26.8,,,
7393,GR4,2018-04-16 13:00:00,,10.9,9.6,,,
7394,MY7,2018-04-16 13:00:00,14.3,29.1,,,,
7395,HV1,2018-04-16 13:00:00,7.4,20.3,26.4,,,
7396,GN3,2018-04-16 13:00:00,8.0,14.1,15.8,,,
7397,GR9,2018-04-16 13:00:00,7.0,16.6,23.3,,,
7398,LW2,2018-04-16 13:00:00,10.5,15.2,27.8,,,
7399,GN0,2018-04-16 13:00:00,10.6,17.5,16.2,,,
7400,KF1,2018-04-16 13:00:00,,,,,,
7401,CD9,2018-04-16 13:00:00,,,127.3,,,
7402,CT3,2018-04-16 13:00:00,,,,,,
7403,CT2,2018-04-16 13:00:00,16.0,,,,,
7404,BX9,2018-04-16 13:00:00,9.4,,,,,
7405,BX1,2018-04-16 13:00:00,,,15.6,,,
7406,TH4,2018-04-16 13:00:00,12.8,26.4,50.4,,,
7407,ST5,2018-04-16 13:00:00,7.0,55.0,,,,
7408,RB7,2018-04-16 13:00:00,17.0,14.8,26.4,,,
7409,TD5,2018-04-16 13:00:00,6.4,,,,,
7410,CD1,2018-04-16 13:00:00,8.5,14.9,33.6,,,
7411,BL0,2018-04-16 13:00:00,6.1,14.3,26.8,,,
7412,GR4,2018-04-16 13:00:00,,10.9,9.6,,,
7413,MY7,2018-04-16 13:00:00,14.3,29.1,,,,
7414,HV1,2018-04-16 13:00:00,7.4,20.3,26.4,,,
7415,GN3,2018-04-16 13:00:00,8.0,14.1,15.8,,,
7416,GR9,2018-04-16 13:00:00,7.0,16.6,23.3,,,
7417,LW2,2018-04-16 13:00:00,10.5,15.2,27.8,,,
7418,GN0,2018-04-16 13:00:00,10.6,17.5,16.2,,,
7419,KF1,2018-04-16 13:00:00,,,,,,
7420,CD9,2018-04-16 13:00:00,,,127.3,,,
7421,CT3,2018-04-16 13:00:00,,,,,,
7422,CT2,2018-04-16 13:00:00,16.0,,,,,
7423,BX9,2018-04-16 13:00:00,9.4,,,,,
7424,BX1,2018-04-16 13:00:00,,,15.6,,,
7425,TH4,2018-04-16 13:00:00,12.8,26.4,50.4,,,
7426,ST5,2018-04-16 13:00:00,7.0,55.0,,,,
7427,RB7,2018-04-16 13:00:00,17.0,14.8,26.4,,,
7428,TD5,2018-04-16 13:00:00,6.4,,,,,
7429,CD1,2018-04-16 15:00:00,9.5,17.8,41.0,,,
7430,BL0,2018-04-16 15:00:00,3.4,15.8,19.3,,,
7431,GR4,2018-04-16 15:00:00,,13.7,10.6,,,
7432,MY7,2018-04-16 15:00:00,9.9,28.3,,,,
7433,HV1,2018-04-16 15:00:00,6.3,21.8,25.2,,,
7434,GN3,2018-04-16 15:00:00,8.4,15.1,17.4,,,
7435,GR9,2018-04-16 15:00:00,3.4,12.7,23.7,,,
7436,LW2,2018-04-16 15:00:00,7.5,10.3,26.8,,,
7437,GN0,2018-04-16 15:00:00,5.7,16.0,14.7,,,
7438,KF1,2018-04-16 15:00:00,,,,,,
7439,CD9,2018-04-16 15:00:00,,,106.1,,,
7440,CT3,2018-04-16 15:00:00,,,,,,
7441,CT2,2018-04-16 15:00:00,10.0,,,,,
7442,BX9,2018-04-16 15:00:00,7.5,,,,,
7443,BX1,2018-04-16 15:00:00,,,11.4,,,
7444,TH4,2018-04-16 15:00:00,10.2,21.9,65.2,,,
7445,ST5,2018-04-16 15:00:00,9.0,17.0,,,,
7446,RB7,2018-04-16 15:00:00,9.0,18.4,18.3,,,
7447,TD5,2018-04-16 15:00:00,8.0,,,,,
7448,CD1,2018-04-16 16:00:00,9.1,18.8,38.4,,,
7449,BL0,2018-04-16 16:00:00,,18.2,18.7,,,
7450,GR4,2018-04-16 16:00:00,,10.3,10.9,,,
7451,MY7,2018-04-16 16:00:00,15.7,32.6,,,,
7452,HV1,2018-04-16 16:00:00,7.4,19.1,25.3,,,
7453,GN3,2018-04-16 16:00:00,7.9,15.8,14.7,,,
7454,GR9,2018-04-16 16:00:00,7.8,18.2,32.0,,,
7455,LW2,2018-04-16 16:00:00,6.0,13.5,29.6,,,
7456,GN0,2018-04-16 16:00:00,10.7,11.9,15.7,,,
7457,KF1,2018-04-16 16:00:00,,,,,,
7458,CD9,2018-04-16 16:00:00,17.9,33.5,104.3,,,
7459,CT3,2018-04-16 16:00:00,,,,,,
7460,CT2,2018-04-16 16:00:00,14.0,,,,,
7461,BX9,2018-04-16 16:00:00,7.4,,,,,
7462,BX1,2018-04-16 16:00:00,,,10.8,,,
7463,TH4,2018-04-16 16:00:00,7.1,15.0,53.5,,,
7464,ST5,2018-04-16 16:00:00,,14.0,,,,
7465,RB7,2018-04-16 16:00:00,8.0,21.0,20.6,,,
7466,TD5,2018-04-16 16:00:00,6.7,,,,,
7467,CD1,2018-04-16 17:00:00,10.6,19.2,36.1,,,
7468,BL0,2018-04-16 17:00:00,,17.1,20.3,,,
7469,GR4,2018-04-16 17:00:00,,8.8,12.2,,,
7470,MY7,2018-04-16 17:00:00,12.5,31.5,,,,
7471,HV1,2018-04-16 17:00:00,3.6,14.3,25.8,,,
7472,GN3,2018-04-16 17:00:00,6.9,13.8,22.7,,,
7473,GR9,2018-04-16 17:00:00,4.9,17.3,30.0,,,
7474,LW2,2018-04-16 17:00:00,9.6,16.3,24.5,,,
7475,GN0,2018-04-16 17:00:00,4.4,12.1,16.8,,,
7476,KF1,2018-04-16 17:00:00,,,,,,
7477,CD9,2018-04-16 17:00:00,,,124.1,,,
7478,CT3,2018-04-16 17:00:00,,,,,,
7479,CT2,2018-04-16 17:00:00,10.0,,,,,
7480,BX9,2018-04-16 17:00:00,5.3,,,,,
7481,BX1,2018-04-16 17:00:00,,,12.3,,,
7482,TH4,2018-04-16 17:00:00,7.0,23.2,62.9,,,
7483,ST5,2018-04-16 17:00:00,8.0,18.0,,,,
7484,RB7,2018-04-16 17:00:00,10.0,13.0,20.1,,,
7485,TD5,2018-04-16 17:00:00,8.9,,,,,
7486,CD1,2018-04-16 18:00:00,12.1,20.5,46.2,,,
7487,BL0,2018-04-16 18:00:00,4.9,15.1,23.7,,,
7488,GR4,2018-04-16 18:00:00,,11.5,15.2,,,
7489,MY7,2018-04-16 18:00:00,12.7,32.2,,,,
7490,HV1,2018-04-16 18:00:00,5.6,17.2,34.9,,,
7491,GN3,2018-04-16 18:00:00,5.9,14.9,25.8,,,
7492,GR9,2018-04-16 18:00:00,7.4,16.0,32.3,,,
7493,LW2,2018-04-16 18:00:00,8.7,16.6,27.3,,,
7494,GN0,2018-04-16 18:00:00,6.4,11.9,21.2,,,
7495,KF1,2018-04-16 18:00:00,,,,,,
7496,CD9,2018-04-16 18:00:00,18.4,28.9,112.1,,,
7497,CT3,2018-04-16 18:00:00,,,,,,
7498,CT2,2018-04-16 18:00:00,12.0,,,,,
7499,BX9,2018-04-16 18:00:00,8.1,,,,,
7500,BX1,2018-04-16 18:00:00,,,17.3,,,
7501,TH4,2018-04-16 18:00:00,10.0,22.2,71.1,,,
7502,ST5,2018-04-16 18:00:00,,18.0,,,,
7503,RB7,2018-04-16 18:00:00,13.0,17.8,22.8,,,
7504,TD5,2018-04-16 18:00:00,8.2,,,,,
7505,CD1,2018-04-16 19:00:00,10.8,19.2,47.1,,,
7506,BL0,2018-04-16 19:00:00,9.4,17.0,30.4,,,
7507,GR4,2018-04-16 19:00:00,,15.8,23.3,,,
7508,MY7,2018-04-16 19:00:00,12.6,29.3,,,,
7509,HV1,2018-04-16 19:00:00,9.8,21.7,48.2,,,
7510,GN3,2018-04-16 19:00:00,10.3,20.0,45.3,,,
7511,GR9,2018-04-16 19:00:00,7.3,16.9,46.6,,,
7512,LW2,2018-04-16 19:00:00,11.8,18.3,38.2,,,
7513,GN0,2018-04-16 19:00:00,7.4,14.1,29.5,,,
7514,KF1,2018-04-16 19:00:00,,,,,,
7515,CD9,2018-04-16 19:00:00,,,106.3,,,
7516,CT3,2018-04-16 19:00:00,,,,,,
7517,CT2,2018-04-16 19:00:00,11.0,,,,,
7518,BX9,2018-04-16 19:00:00,9.8,,,,,
7519,BX1,2018-04-16 19:00:00,,,28.0,,,
7520,TH4,2018-04-16 19:00:00,9.6,19.2,70.0,,,
7521,ST5,2018-04-16 19:00:00,9.0,19.0,,,,
7522,RB7,2018-04-16 19:00:00,12.0,13.4,33.0,,,
7523,TD5,2018-04-16 19:00:00,6.9,,,,,
7524,CD1,2018-04-16 20:00:00,13.0,18.8,50.5,,,
7525,BL0,2018-04-16 20:00:00,8.7,17.0,36.5,,,
7526,GR4,2018-04-16 20:00:00,,16.6,27.1,,,
7527,MY7,2018-04-16 20:00:00,13.5,29.2,,,,
7528,HV1,2018-04-16 20:00:00,9.7,19.7,56.1,,,
7529,GN3,2018-04-16 20:00:00,10.6,18.5,44.3,,,
7530,GR9,2018-04-16 20:00:00,8.0,18.2,44.8,,,
7531,LW2,2018-04-16 20:00:00,11.4,17.7,36.3,,,
7532,GN0,2018-04-16 20:00:00,9.7,15.6,30.3,,,
7533,KF1,2018-04-16 20:00:00,,,,,,
7534,CD9,2018-04-16 20:00:00,18.7,33.7,118.4,,,
7535,CT3,2018-04-16 20:00:00,,,,,,
7536,CT2,2018-04-16 20:00:00,12.0,,,,,
7537,BX9,2018-04-16 20:00:00,8.6,,,,,
7538,BX1,2018-04-16 20:00:00,,,31.1,,,
7539,TH4,2018-04-16 20:00:00,9.8,18.0,56.6,,,
7540,ST5,2018-04-16 20:00:00,11.0,26.0,,,,
7541,RB7,2018-04-16 20:00:00,10.0,21.2,44.7,,,
7542,TD5,2018-04-16 20:00:00,9.1,,,,,
7543,CD1,2018-04-16 21:00:00,13.5,19.9,45.7,,,
7544,BL0,2018-04-16 21:00:00,7.4,18.3,45.7,,,
7545,GR4,2018-04-16 21:00:00,,20.0,18.1,,,
7546,MY7,2018-04-16 21:00:00,11.3,26.0,,,,
7547,HV1,2018-04-16 21:00:00,9.0,18.4,51.0,,,
7548,GN3,2018-04-16 21:00:00,7.8,16.6,31.1,,,
7549,GR9,2018-04-16 21:00:00,5.4,17.4,33.7,,,
7550,LW2,2018-04-16 21:00:00,11.3,17.6,23.1,,,
7551,GN0,2018-04-16 21:00:00,11.0,13.7,23.9,,,
7552,KF1,2018-04-16 21:00:00,,,,,,
7553,CD9,2018-04-16 21:00:00,,,96.6,,,
7554,CT3,2018-04-16 21:00:00,,,,,,
7555,CT2,2018-04-16 21:00:00,14.0,,,,,
7556,BX9,2018-04-16 21:00:00,9.9,,,,,
7557,BX1,2018-04-16 21:00:00,,,25.7,,,
7558,TH4,2018-04-16 21:00:00,9.7,22.9,41.9,,,
7559,ST5,2018-04-16 21:00:00,15.0,28.0,,,,
7560,RB7,2018-04-16 21:00:00,6.0,20.6,34.4,,,
7561,TD5,2018-04-16 21:00:00,10.5,,,,,
7562,CD1,2018-04-16 22:00:00,10.2,17.7,30.5,,,
7563,BL0,2018-04-16 22:00:00,,,,,,
7564,GR4,2018-04-16 22:00:00,,12.7,14.0,,,
7565,MY7,2018-04-16 22:00:00,10.7,22.3,,,,
7566,HV1,2018-04-16 22:00:00,10.7,18.9,39.6,,,
7567,GN3,2018-04-16 22:00:00,7.3,15.1,24.3,,,
7568,GR9,2018-04-16 22:00:00,7.4,17.4,27.3,,,
7569,LW2,2018-04-16 22:00:00,9.6,14.2,19.8,,,
7570,GN0,2018-04-16 22:00:00,7.4,13.0,19.9,,,
7571,KF1,2018-04-16 22:00:00,,,,,,
7572,CD9,2018-04-16 22:00:00,8.1,21.0,81.0,,,
7573,CT3,2018-04-16 22:00:00,,,,,,
7574,CT2,2018-04-16 22:00:00,12.0,,,,,
7575,BX9,2018-04-16 22:00:00,6.8,,,,,
7576,BX1,2018-04-16 22:00:00,,,18.7,,,
7577,TH4,2018-04-16 22:00:00,8.5,16.8,37.6,,,
7578,ST5,2018-04-16 22:00:00,7.0,24.0,,,,
7579,RB7,2018-04-16 22:00:00,12.0,16.6,26.5,,,
7580,TD5,2018-04-16 22:00:00,8.1,,,,,
7581,CD1,2018-04-16 23:00:00,10.3,15.7,19.1,,,
